Navn;Stasjon;Tid(norsk normaltid);Homogenisert middeltemperatur (mnd);Homogenisert middeltemperatur, avvik fra normalen 1961-1990 (mnd)
Vennafjell;SN69070;03.1970;-5,1;-1,3
Vennafjell;SN69070;04.1970;-1,8;-0,9
Vennafjell;SN69070;05.1970;5,2;0,6
Vennafjell;SN69070;06.1970;11,6;3,2
Vennafjell;SN69070;07.1970;9,1;-0,7
Vennafjell;SN69070;08.1970;10,2;0,6
Vennafjell;SN69070;09.1970;5,6;-0,2
Vennafjell;SN69070;10.1970;2,1;-0,4
Vennafjell;SN69070;11.1970;-4,3;-1,9
Vennafjell;SN69070;12.1970;-2,9;1,6
Vennafjell;SN69070;01.1971;-3,1;2,6
Vennafjell;SN69070;02.1971;-4,8;0,6
Vennafjell;SN69070;03.1971;-5,9;-2,1
Vennafjell;SN69070;04.1971;-1,5;-0,6
Vennafjell;SN69070;05.1971;5,8;1,2
Vennafjell;SN69070;06.1971;7,1;-1,3
Vennafjell;SN69070;07.1971;9,6;-0,2
Vennafjell;SN69070;08.1971;9,4;-0,2
Vennafjell;SN69070;09.1971;5,7;-0,1
Vennafjell;SN69070;10.1971;1,4;-1,1
Vennafjell;SN69070;11.1971;-4;-1,6
Vennafjell;SN69070;12.1971;-1,5;3
Vennafjell;SN69070;01.1972;-6,4;-0,7
Vennafjell;SN69070;02.1972;-4,9;0,5
Vennafjell;SN69070;03.1972;-2,6;1,2
Vennafjell;SN69070;04.1972;-0,7;0,2
Vennafjell;SN69070;05.1972;5,5;0,9
Vennafjell;SN69070;06.1972;10,2;1,8
Vennafjell;SN69070;07.1972;12;2,2
Vennafjell;SN69070;08.1972;9,1;-0,5
Vennafjell;SN69070;09.1972;4,2;-1,6
Vennafjell;SN69070;10.1972;2,5;0
Vennafjell;SN69070;11.1972;-2,1;0,3
Vennafjell;SN69070;12.1972;0,1;4,6
Vennafjell;SN69070;01.1973;-1,3;4,4
Vennafjell;SN69070;02.1973;-4,8;0,6
Vennafjell;SN69070;03.1973;-0,8;3
Vennafjell;SN69070;04.1973;-3;-2,1
Vennafjell;SN69070;05.1973;3,7;-0,9
Vennafjell;SN69070;06.1973;8,8;0,4
Vennafjell;SN69070;07.1973;11,3;1,5
Vennafjell;SN69070;08.1973;8,6;-1
Vennafjell;SN69070;09.1973;4,5;-1,3
Vennafjell;SN69070;10.1973;-0,3;-2,8
Vennafjell;SN69070;11.1973;-4,3;-1,9
Vennafjell;SN69070;12.1973;-4,9;-0,4
Vennafjell;SN69070;01.1974;-2,3;3,4
Vennafjell;SN69070;02.1974;-2,7;2,7
Vennafjell;SN69070;03.1974;-1,6;2,2
Vennafjell;SN69070;04.1974;0,7;1,6
Vennafjell;SN69070;05.1974;5,9;1,3
Vennafjell;SN69070;06.1974;9;0,6
Vennafjell;SN69070;07.1974;8,5;-1,3
Vennafjell;SN69070;08.1974;9,5;-0,1
Vennafjell;SN69070;09.1974;7,3;1,5
Vennafjell;SN69070;10.1974;0,4;-2,1
Vennafjell;SN69070;11.1974;-1,9;0,5
Vennafjell;SN69070;12.1974;-3;1,5
Vennafjell;SN69070;01.1975;-3,6;2,1
Vennafjell;SN69070;02.1975;-2;3,4
Vennafjell;SN69070;03.1975;-2,6;1,2
Vennafjell;SN69070;04.1975;-1,8;-0,9
Vennafjell;SN69070;05.1975;3,2;-1,4
Vennafjell;SN69070;06.1975;6,5;-1,9
Vennafjell;SN69070;07.1975;10,3;0,5
Vennafjell;SN69070;08.1975;10,7;1,1
Vennafjell;SN69070;09.1975;6,2;0,4
Vennafjell;SN69070;10.1975;3,5;1
Vennafjell;SN69070;11.1975;0,3;2,7
Vennafjell;SN69070;12.1975;-3,6;0,9
Vennafjell;SN69070;01.1976;-6,4;-0,7
Vennafjell;SN69070;02.1976;-3,7;1,7
Vennafjell;SN69070;03.1976;-5,6;-1,8
Vennafjell;SN69070;04.1976;-2,2;-1,3
Vennafjell;SN69070;05.1976;5,9;1,3
Vennafjell;SN69070;06.1976;7,2;-1,2
Vennafjell;SN69070;07.1976;10;0,2
Vennafjell;SN69070;08.1976;10,4;0,8
Vennafjell;SN69070;09.1976;3,5;-2,3
Vennafjell;SN69070;10.1976;1,6;-0,9
Vennafjell;SN69070;11.1976;-1,6;0,8
Vennafjell;SN69070;12.1976;-6,8;-2,3
Vennafjell;SN69070;01.1977;-7,1;-1,4
Vennafjell;SN69070;02.1977;-7,7;-2,3
Vennafjell;SN69070;03.1977;-2,3;1,5
Vennafjell;SN69070;04.1977;-3,8;-2,9
Vennafjell;SN69070;05.1977;2,9;-1,7
Vennafjell;SN69070;06.1977;6,5;-1,9
Vennafjell;SN69070;07.1977;9,5;-0,3
Vennafjell;SN69070;08.1977;10;0,4
Vennafjell;SN69070;09.1977;4,2;-1,6
Vennafjell;SN69070;10.1977;3,9;1,4
Vennafjell;SN69070;11.1977;-1,7;0,7
Vennafjell;SN69070;12.1977;-2,7;1,8
Vennafjell;SN69070;01.1978;-5,3;0,4
Vennafjell;SN69070;02.1978;-8,8;-3,4
Vennafjell;SN69070;03.1978;-4,6;-0,8
Vennafjell;SN69070;04.1978;-2;-1,1
Vennafjell;SN69070;05.1978;4,8;0,2
Vennafjell;SN69070;06.1978;9,6;1,2
Vennafjell;SN69070;07.1978;10,4;0,6
Vennafjell;SN69070;08.1978;9,1;-0,5
Vennafjell;SN69070;09.1978;4,8;-1
Vennafjell;SN69070;10.1978;1,9;-0,6
Vennafjell;SN69070;11.1978;-1,7;0,7
Vennafjell;SN69070;12.1978;-8,9;-4,4
Vennafjell;SN69070;01.1979;-8,5;-2,8
Vennafjell;SN69070;02.1979;-6,3;-0,9
Vennafjell;SN69070;03.1979;-3,9;-0,1
Vennafjell;SN69070;04.1979;-0,8;0,1
Vennafjell;SN69070;05.1979;3,5;-1,1
Vennafjell;SN69070;06.1979;9,7;1,3
Vennafjell;SN69070;07.1979;8,5;-1,3
Vennafjell;SN69070;08.1979;8,8;-0,8
Vennafjell;SN69070;09.1979;4,8;-1
Vennafjell;SN69070;10.1979;2,6;0,1
Vennafjell;SN69070;11.1979;-2,6;-0,2
Vennafjell;SN69070;12.1979;-5,3;-0,8
Vennafjell;SN69070;01.1980;-7,8;-2,1
Vennafjell;SN69070;02.1980;-4,9;0,5
Vennafjell;SN69070;03.1980;-5,3;-1,5
Vennafjell;SN69070;04.1980;0;0,9
Vennafjell;SN69070;05.1980;4,6;0
Vennafjell;SN69070;06.1980;11,4;3
Vennafjell;SN69070;07.1980;12,7;2,9
Vennafjell;SN69070;08.1980;10,4;0,8
Vennafjell;SN69070;09.1980;7,5;1,7
Vennafjell;SN69070;10.1980;-0,4;-2,9
Vennafjell;SN69070;11.1980;-4,6;-2,2
Vennafjell;SN69070;12.1980;-5,4;-0,9
Vennafjell;SN69070;01.1981;-5,8;-0,1
Vennafjell;SN69070;02.1981;-6,1;-0,7
Vennafjell;SN69070;03.1981;-5,4;-1,6
Vennafjell;SN69070;04.1981;-1,6;-0,7
Vennafjell;SN69070;05.1981;7,4;2,8
Vennafjell;SN69070;06.1981;6;-2,4
Vennafjell;SN69070;07.1981;9,3;-0,5
Vennafjell;SN69070;08.1981;8,1;-1,5
Vennafjell;SN69070;09.1981;8;2,2
Vennafjell;SN69070;10.1981;1,7;-0,8
Vennafjell;SN69070;11.1981;-3,7;-1,3
Vennafjell;SN69070;12.1981;-10;-5,5
Vennafjell;SN69070;01.1982;-7,3;-1,6
Vennafjell;SN69070;02.1982;-2,7;2,7
Vennafjell;SN69070;03.1982;-2,1;1,7
Vennafjell;SN69070;04.1982;-1,2;-0,3
Vennafjell;SN69070;05.1982;3,9;-0,7
Vennafjell;SN69070;06.1982;6;-2,4
Vennafjell;SN69070;07.1982;10,6;0,8
Vennafjell;SN69070;08.1982;11;1,4
Vennafjell;SN69070;09.1982;5,8;0
Vennafjell;SN69070;10.1982;2,8;0,3
Vennafjell;SN69070;11.1982;-1,4;1
Vennafjell;SN69070;12.1982;-3;1,5
Vennafjell;SN69070;01.1983;-3,7;2
Vennafjell;SN69070;02.1983;-5,2;0,2
Vennafjell;SN69070;03.1983;-3,3;0,5
Vennafjell;SN69070;04.1983;0,2;1,1
Vennafjell;SN69070;05.1983;6;1,4
Vennafjell;SN69070;06.1983;6,9;-1,5
Vennafjell;SN69070;07.1983;10,4;0,6
Vennafjell;SN69070;08.1983;8,2;-1,4
Vennafjell;SN69070;09.1983;6,4;0,6
Vennafjell;SN69070;10.1983;1,6;-0,9
Vennafjell;SN69070;11.1983;-3;-0,6
Vennafjell;SN69070;12.1983;-3,9;0,6
Vennafjell;SN69070;01.1984;-7,4;-1,7
Vennafjell;SN69070;02.1984;-3,9;1,5
Vennafjell;SN69070;03.1984;-5,2;-1,4
Vennafjell;SN69070;04.1984;1,3;2,2
Vennafjell;SN69070;05.1984;7,8;3,2
Vennafjell;SN69070;06.1984;7;-1,4
Vennafjell;SN69070;07.1984;8,7;-1,1
Vennafjell;SN69070;08.1984;9,1;-0,5
Vennafjell;SN69070;09.1984;5,1;-0,7
Vennafjell;SN69070;10.1984;3,3;0,8
Vennafjell;SN69070;11.1984;0;2,4
Vennafjell;SN69070;12.1984;-2,5;2
Vennafjell;SN69070;01.1985;-9,2;-3,5
Vennafjell;SN69070;02.1985;-8,7;-3,3
Vennafjell;SN69070;03.1985;-4,1;-0,3
Vennafjell;SN69070;04.1985;-2,5;-1,6
Vennafjell;SN69070;05.1985;4,6;0
Vennafjell;SN69070;06.1985;8,8;0,4
Vennafjell;SN69070;07.1985;11;1,2
Vennafjell;SN69070;08.1985;10,3;0,7
Vennafjell;SN69070;09.1985;3,7;-2,1
Vennafjell;SN69070;10.1985;3,9;1,4
Vennafjell;SN69070;11.1985;-4,7;-2,3
Vennafjell;SN69070;12.1985;-6,6;-2,1
Vennafjell;SN69070;01.1986;-8,6;-2,9
Vennafjell;SN69070;02.1986;-6,7;-1,3
Vennafjell;SN69070;03.1986;-1,7;2,1
Vennafjell;SN69070;04.1986;-2,6;-1,7
Vennafjell;SN69070;05.1986;6,3;1,7
Vennafjell;SN69070;06.1986;10,4;2
Vennafjell;SN69070;07.1986;9,6;-0,2
Vennafjell;SN69070;08.1986;8,3;-1,3
Vennafjell;SN69070;09.1986;2,8;-3
Vennafjell;SN69070;10.1986;2,4;-0,1
Vennafjell;SN69070;11.1986;-0,4;2
Vennafjell;SN69070;12.1986;-6,7;-2,2
Vennafjell;SN69070;01.1987;-9,1;-3,4
Vennafjell;SN69070;02.1987;-5,9;-0,5
Vennafjell;SN69070;03.1987;-6;-2,2
Vennafjell;SN69070;04.1987;0,5;1,4
Vennafjell;SN69070;05.1987;2,7;-1,9
Vennafjell;SN69070;06.1987;7;-1,4
Vennafjell;SN69070;07.1987;9,4;-0,4
Vennafjell;SN69070;08.1987;7,4;-2,2
Vennafjell;SN69070;09.1987;5,3;-0,5
Vennafjell;SN69070;10.1987;4,6;2,1
Vennafjell;SN69070;11.1987;-1,8;0,6
Vennafjell;SN69070;12.1987;-2,6;1,9
Vennafjell;SN69070;01.1988;-3,5;2,2
Vennafjell;SN69070;02.1988;-4,9;0,5
Vennafjell;SN69070;03.1988;-5,3;-1,5
Vennafjell;SN69070;04.1988;-2,8;-1,9
Vennafjell;SN69070;05.1988;6,1;1,5
Verdal - Reppe;SN70150;03.1971;-3,4;-2,4
Verdal - Reppe;SN70150;04.1971;3;0
Verdal - Reppe;SN70150;05.1971;9,8;1,3
Verdal - Reppe;SN70150;06.1971;11,5;-1
Verdal - Reppe;SN70150;07.1971;13,6;0,1
Verdal - Reppe;SN70150;08.1971;13,1;0,1
Verdal - Reppe;SN70150;09.1971;8,9;-0,1
Verdal - Reppe;SN70150;10.1971;4,6;-1,4
Verdal - Reppe;SN70150;11.1971;-1;-1
Verdal - Reppe;SN70150;12.1971;1,5;4,5
Verdal - Reppe;SN70150;01.1972;-6,2;-1,7
Verdal - Reppe;SN70150;02.1972;-2,4;1,6
Verdal - Reppe;SN70150;03.1972;0,8;1,8
Verdal - Reppe;SN70150;04.1972;3,7;0,7
Verdal - Reppe;SN70150;05.1972;9,8;1,3
Verdal - Reppe;SN70150;06.1972;14,6;2,1
Verdal - Reppe;SN70150;07.1972;15,6;2,1
Verdal - Reppe;SN70150;08.1972;13,4;0,4
Verdal - Reppe;SN70150;09.1972;8;-1
Verdal - Reppe;SN70150;10.1972;4,9;-1,1
Verdal - Reppe;SN70150;11.1972;1,1;1,1
Verdal - Reppe;SN70150;12.1972;2,1;5,1
Verdal - Reppe;SN70150;01.1973;2,2;6,7
Verdal - Reppe;SN70150;02.1973;-2,3;1,7
Verdal - Reppe;SN70150;03.1973;3,2;4,2
Verdal - Reppe;SN70150;04.1973;2,1;-0,9
Verdal - Reppe;SN70150;05.1973;8,2;-0,3
Verdal - Reppe;SN70150;06.1973;12,6;0,1
Verdal - Reppe;SN70150;07.1973;15,3;1,8
Verdal - Reppe;SN70150;08.1973;12,2;-0,8
Verdal - Reppe;SN70150;09.1973;8,2;-0,8
Verdal - Reppe;SN70150;10.1973;3,3;-2,7
Verdal - Reppe;SN70150;11.1973;-2,1;-2,1
Verdal - Reppe;SN70150;12.1973;-2,6;0,4
Verdal - Reppe;SN70150;01.1974;1,1;5,6
Verdal - Reppe;SN70150;02.1974;-0,4;3,6
Verdal - Reppe;SN70150;03.1974;0,4;1,4
Verdal - Reppe;SN70150;04.1974;4,5;1,5
Verdal - Reppe;SN70150;05.1974;10,2;1,7
Verdal - Reppe;SN70150;06.1974;13,5;1
Verdal - Reppe;SN70150;07.1974;12,7;-0,8
Verdal - Reppe;SN70150;08.1974;13,3;0,3
Verdal - Reppe;SN70150;09.1974;11,1;2,1
Verdal - Reppe;SN70150;10.1974;3,9;-2,1
Verdal - Reppe;SN70150;11.1974;-0,8;-0,8
Verdal - Reppe;SN70150;12.1974;0,2;3,2
Verdal - Reppe;SN70150;01.1975;-0,3;4,2
Verdal - Reppe;SN70150;02.1975;0,6;4,6
Verdal - Reppe;SN70150;03.1975;0,8;1,8
Verdal - Reppe;SN70150;04.1975;2,9;-0,1
Verdal - Reppe;SN70150;05.1975;7,8;-0,7
Verdal - Reppe;SN70150;06.1975;10,3;-2,2
Verdal - Reppe;SN70150;07.1975;13,5;0
Verdal - Reppe;SN70150;08.1975;13,7;0,7
Verdal - Reppe;SN70150;09.1975;9,6;0,6
Verdal - Reppe;SN70150;10.1975;5,7;-0,3
Verdal - Reppe;SN70150;11.1975;2,3;2,3
Verdal - Reppe;SN70150;12.1975;-0,1;2,9
Verdal - Reppe;SN70150;01.1976;-4,6;-0,1
Verdal - Reppe;SN70150;02.1976;-1,9;2,1
Verdal - Reppe;SN70150;03.1976;-2,6;-1,6
Verdal - Reppe;SN70150;04.1976;2,1;-0,9
Verdal - Reppe;SN70150;05.1976;10,5;2
Verdal - Reppe;SN70150;06.1976;11,4;-1,1
Verdal - Reppe;SN70150;07.1976;13,6;0,1
Verdal - Reppe;SN70150;08.1976;12,9;-0,1
Verdal - Reppe;SN70150;09.1976;6;-3
Verdal - Reppe;SN70150;10.1976;5,4;-0,6
Verdal - Reppe;SN70150;11.1976;1;1
Verdal - Reppe;SN70150;12.1976;-5,1;-2,1
Verdal - Reppe;SN70150;01.1977;-6,5;-2
Verdal - Reppe;SN70150;02.1977;-6,9;-2,9
Verdal - Reppe;SN70150;03.1977;0,8;1,8
Verdal - Reppe;SN70150;04.1977;0,9;-2,1
Verdal - Reppe;SN70150;05.1977;6,9;-1,6
Verdal - Reppe;SN70150;06.1977;10,5;-2
Verdal - Reppe;SN70150;07.1977;13,4;-0,1
Verdal - Reppe;SN70150;08.1977;13,3;0,3
Verdal - Reppe;SN70150;09.1977;8,2;-0,8
Verdal - Reppe;SN70150;10.1977;6,8;0,8
Verdal - Reppe;SN70150;11.1977;1,6;1,6
Verdal - Reppe;SN70150;12.1977;0,6;3,6
Verdal - Reppe;SN70150;01.1978;-3;1,5
Verdal - Reppe;SN70150;02.1978;-7;-3
Verdal - Reppe;SN70150;03.1978;-0,6;0,4
Verdal - Reppe;SN70150;04.1978;2,3;-0,7
Verdal - Reppe;SN70150;05.1978;9;0,5
Verdal - Reppe;SN70150;06.1978;13,4;0,9
Verdal - Reppe;SN70150;07.1978;14,9;1,4
Verdal - Reppe;SN70150;08.1978;12,9;-0,1
Verdal - Reppe;SN70150;09.1978;8,8;-0,2
Verdal - Reppe;SN70150;10.1978;4,8;-1,2
Verdal - Reppe;SN70150;11.1978;0,9;0,9
Verdal - Reppe;SN70150;12.1978;-8,9;-5,9
Verdal - Reppe;SN70150;01.1979;-7,9;-3,4
Verdal - Reppe;SN70150;02.1979;-4,7;-0,7
Verdal - Reppe;SN70150;03.1979;0,2;1,2
Verdal - Reppe;SN70150;04.1979;3,4;0,4
Verdal - Reppe;SN70150;05.1979;7,9;-0,6
Verdal - Reppe;SN70150;06.1979;13,3;0,8
Verdal - Reppe;SN70150;12.1984;0,3;3,3
Verdal - Reppe;SN70150;01.1985;-7,7;-3,2
Verdal - Reppe;SN70150;02.1985;-9,3;-5,3
Verdal - Reppe;SN70150;03.1985;-0,5;0,5
Verdal - Reppe;SN70150;04.1985;1,6;-1,4
Verdal - Reppe;SN70150;05.1985;8,3;-0,2
Verdal - Reppe;SN70150;06.1985;13,1;0,6
Verdal - Reppe;SN70150;07.1985;14,9;1,4
Verdal - Reppe;SN70150;08.1985;14;1
Verdal - Reppe;SN70150;09.1985;8,1;-0,9
Verdal - Reppe;SN70150;10.1985;7,2;1,2
Verdal - Reppe;SN70150;11.1985;-1,7;-1,7
Verdal - Reppe;SN70150;12.1985;-4,9;-1,9
Verdal - Reppe;SN70150;01.1986;-9,2;-4,7
Verdal - Reppe;SN70150;02.1986;-5,1;-1,1
Verdal - Reppe;SN70150;03.1986;1,8;2,8
Verdal - Reppe;SN70150;04.1986;1,9;-1,1
Verdal - Reppe;SN70150;05.1986;10,8;2,3
Verdal - Reppe;SN70150;06.1986;14,6;2,1
Verdal - Reppe;SN70150;07.1986;13,7;0,2
Verdal - Reppe;SN70150;08.1986;12,2;-0,8
Verdal - Reppe;SN70150;09.1986;7;-2
Verdal - Reppe;SN70150;10.1986;6,1;0,1
Verdal - Reppe;SN70150;11.1986;3;3
Verdal - Reppe;SN70150;12.1986;-5;-2
Verdal - Reppe;SN70150;01.1987;-10,2;-5,7
Verdal - Reppe;SN70150;02.1987;-3,6;0,4
Verdal - Reppe;SN70150;03.1987;-3,1;-2,1
Verdal - Reppe;SN70150;04.1987;4,1;1,1
Verdal - Reppe;SN70150;05.1987;7,2;-1,3
Verdal - Reppe;SN70150;06.1987;11,7;-0,8
Verdal - Reppe;SN70150;07.1987;13,5;0
Verdal - Reppe;SN70150;08.1987;11;-2
Verdal - Reppe;SN70150;09.1987;9,2;0,2
Verdal - Reppe;SN70150;10.1987;8,2;2,2
Verdal - Reppe;SN70150;11.1987;1,3;1,3
Verdal - Reppe;SN70150;12.1987;-0,3;2,7
Verdal - Reppe;SN70150;01.1988;-1;3,5
Verdal - Reppe;SN70150;02.1988;-2,8;1,2
Verdal - Reppe;SN70150;03.1988;-2,1;-1,1
Verdal - Reppe;SN70150;04.1988;1,1;-1,9
Verdal - Reppe;SN70150;05.1988;10,2;1,7
Verdal - Reppe;SN70150;06.1988;13,4;0,9
Verdal - Reppe;SN70150;07.1988;16,6;3,1
Verdal - Reppe;SN70150;08.1988;14,5;1,5
Verdal - Reppe;SN70150;09.1988;11,1;2,1
Verdal - Reppe;SN70150;10.1988;5,2;-0,8
Verdal - Reppe;SN70150;11.1988;-0,3;-0,3
Verdal - Reppe;SN70150;12.1988;-0,6;2,4
Verdal - Reppe;SN70150;01.1989;2,2;6,7
Verdal - Reppe;SN70150;02.1989;1,3;5,3
Verdal - Reppe;SN70150;03.1989;3,1;4,1
Verdal - Reppe;SN70150;04.1989;5,2;2,2
Verdal - Reppe;SN70150;05.1989;8,4;-0,1
Verdal - Reppe;SN70150;06.1989;12,9;0,4
Verdal - Reppe;SN70150;07.1989;13;-0,5
Verdal - Reppe;SN70150;08.1989;13,4;0,4
Verdal - Reppe;SN70150;09.1989;9,8;0,8
Verdal - Reppe;SN70150;10.1989;5,9;-0,1
Verdal - Reppe;SN70150;11.1989;2;2
Verdal - Reppe;SN70150;12.1989;-2,1;0,9
Verdal - Reppe;SN70150;01.1990;-1,1;3,4
Verdal - Reppe;SN70150;02.1990;3,6;7,6
Verdal - Reppe;SN70150;03.1990;2;3
Verdal - Reppe;SN70150;04.1990;4,8;1,8
Verdal - Reppe;SN70150;05.1990;8,4;-0,1
Verdal - Reppe;SN70150;06.1990;14;1,5
Verdal - Reppe;SN70150;07.1990;13,9;0,4
Verdal - Reppe;SN70150;08.1990;14,2;1,2
Verdal - Reppe;SN70150;09.1990;9,8;0,8
Verdal - Reppe;SN70150;10.1990;6,1;0,1
Verdal - Reppe;SN70150;11.1990;1,3;1,3
Verdal - Reppe;SN70150;12.1990;1;4
Verdal - Reppe;SN70150;01.1991;-0,8;3,7
Verdal - Reppe;SN70150;02.1991;-3,6;0,4
Verdal - Reppe;SN70150;03.1991;2,1;3,1
Verdal - Reppe;SN70150;04.1991;5,4;2,4
Verdal - Reppe;SN70150;05.1991;6,6;-1,9
Verdal - Reppe;SN70150;06.1991;11,1;-1,4
Verdal - Reppe;SN70150;07.1991;15,6;2,1
Verdal - Reppe;SN70150;08.1991;14,8;1,8
Verdal - Reppe;SN70150;09.1991;9,1;0,1
Verdal - Reppe;SN70150;10.1991;5,2;-0,8
Verdal - Reppe;SN70150;11.1991;2,6;2,6
Verdal - Reppe;SN70150;12.1991;0,8;3,8
Verdal - Reppe;SN70150;01.1992;1,4;5,9
Verdal - Reppe;SN70150;02.1992;0,5;4,5
Verdal - Reppe;SN70150;03.1992;2,3;3,3
Verdal - Reppe;SN70150;12.1992;0,2;3,2
Verdal - Reppe;SN70150;01.1993;0,1;4,6
Verdal - Reppe;SN70150;02.1993;-1;3
Verdal - Reppe;SN70150;03.1993;0,2;1,2
Verdal - Reppe;SN70150;04.1993;4,9;1,9
Verdal - Reppe;SN70150;05.1993;9,5;1
Verdal - Reppe;SN70150;06.1993;8,8;-3,7
Verdal - Reppe;SN70150;07.1993;13,7;0,2
Verdal - Reppe;SN70150;08.1993;12;-1
Verdal - Reppe;SN70150;09.1993;8,1;-0,9
Verdal - Reppe;SN70150;10.1993;3,4;-2,6
Verdal - Reppe;SN70150;11.1993;-0,5;-0,5
Verdal - Reppe;SN70150;12.1993;-3,3;-0,3
Verdal - Reppe;SN70150;01.1994;-5,1;-0,6
Verdal - Reppe;SN70150;02.1994;-7,8;-3,8
Verdal - Reppe;SN70150;03.1994;-0,1;0,9
Verdal - Reppe;SN70150;04.1994;4,9;1,9
Verdal - Reppe;SN70150;05.1994;7,1;-1,4
Verdal - Reppe;SN70150;06.1994;9,7;-2,8
Verdal - Reppe;SN70150;07.1994;16,4;2,9
Verdal - Reppe;SN70150;08.1994;14;1
Verdal - Reppe;SN70150;09.1994;9,1;0,1
Verdal - Reppe;SN70150;10.1994;3,6;-2,4
Verdal - Reppe;SN70150;11.1994;0,9;0,9
Verdal - Reppe;SN70150;12.1994;0,9;3,9
Verdal - Reppe;SN70150;01.1995;-1,5;3
Verdal - Reppe;SN70150;02.1995;-0,6;3,4
Verdal - Reppe;SN70150;03.1995;0,5;1,5
Verdal - Reppe;SN70150;04.1995;1,6;-1,4
Verdal - Reppe;SN70150;05.1995;7,3;-1,2
Verdal - Reppe;SN70150;06.1995;11,4;-1,1
Verdal - Reppe;SN70150;07.1995;12,8;-0,7
Verdal - Reppe;SN70150;08.1995;12,3;-0,7
Verdal - Reppe;SN70150;09.1995;10,3;1,3
Verdal - Reppe;SN70150;10.1995;7,1;1,1
Verdal - Reppe;SN70150;11.1995;-1,9;-1,9
Verdal - Reppe;SN70150;12.1995;-3,4;-0,4
Verdal - Reppe;SN70150;01.1996;-3,6;0,9
Verdal - Reppe;SN70150;02.1996;-5,5;-1,5
Verdal - Reppe;SN70150;03.1996;-0,5;0,5
Verdal - Reppe;SN70150;04.1996;3,5;0,5
Verdal - Reppe;SN70150;05.1996;7;-1,5
Verdal - Reppe;SN70150;06.1996;11,1;-1,4
Verdal - Reppe;SN70150;07.1996;12,4;-1,1
Verdal - Reppe;SN70150;08.1996;17;4
Verdal - Reppe;SN70150;09.1996;8,3;-0,7
Verdal - Reppe;SN70150;10.1996;6,3;0,3
Verdal - Reppe;SN70150;11.1996;-1,7;-1,7
Verdal - Reppe;SN70150;12.1996;-3,6;-0,6
Verdal - Reppe;SN70150;01.1997;-0,3;4,2
Verdal - Reppe;SN70150;02.1997;-1,3;2,7
Verdal - Reppe;SN70150;03.1997;0,2;1,2
Verdal - Reppe;SN70150;04.1997;1,2;-1,8
Verdal - Reppe;SN70150;05.1997;6,5;-2
Verdal - Reppe;SN70150;06.1997;13,7;1,2
Verdal - Reppe;SN70150;07.1997;17,1;3,6
Verdal - Reppe;SN70150;08.1997;16,6;3,6
Verdal - Reppe;SN70150;09.1997;10,4;1,4
Verdal - Reppe;SN70150;10.1997;3,5;-2,5
Verdal - Reppe;SN70150;11.1997;-0,2;-0,2
Verdal - Reppe;SN70150;12.1997;-1,4;1,6
Verdal - Reppe;SN70150;01.1998;-1;3,5
Verdal - Reppe;SN70150;02.1998;-0,4;3,6
Verdal - Reppe;SN70150;03.1998;-0,4;0,6
Verdal - Reppe;SN70150;04.1998;2,7;-0,3
Verdal - Reppe;SN70150;05.1998;7,4;-1,1
Verdal - Reppe;SN70150;06.1998;11,9;-0,6
Verdal - Reppe;SN70150;07.1998;13,6;0,1
Verdal - Reppe;SN70150;08.1998;12,3;-0,7
Verdal - Reppe;SN70150;09.1998;11,5;2,5
Verdal - Reppe;SN70150;10.1998;4,7;-1,3
Verdal - Reppe;SN70150;11.1998;-1,9;-1,9
Verdal - Reppe;SN70150;12.1998;-1,8;1,2
Verdal - Reppe;SN70150;01.1999;-3,4;1,1
Verdal - Reppe;SN70150;02.1999;-2,4;1,6
Verdal - Reppe;SN70150;03.1999;0;1
Verdal - Reppe;SN70150;04.1999;4,6;1,6
Verdal - Reppe;SN70150;05.1999;7,7;-0,8
Verdal - Reppe;SN70150;06.1999;12,9;0,4
Verdal - Reppe;SN70150;07.1999;13,5;0
Verdal - Reppe;SN70150;08.1999;12,2;-0,8
Verdal - Reppe;SN70150;09.1999;13,4;4,4
Verdal - Reppe;SN70150;10.1999;5,2;-0,8
Verdal - Reppe;SN70150;11.1999;4,4;4,4
Verdal - Reppe;SN70150;12.1999;-5,1;-2,1
Verdal - Reppe;SN70150;01.2000;-0,2;4,3
Verdal - Reppe;SN70150;02.2000;-0,2;3,8
Verdal - Reppe;SN70150;03.2000;-0,9;0,1
Verdal - Reppe;SN70150;04.2000;4,4;1,4
Verdal - Reppe;SN70150;05.2000;9,9;1,4
Verdal - Reppe;SN70150;06.2000;9,9;-2,6
Verdal - Reppe;SN70150;07.2000;12,9;-0,6
Verdal - Reppe;SN70150;08.2000;12,2;-0,8
Verdal - Reppe;SN70150;09.2000;11,3;2,3
Verdal - Reppe;SN70150;10.2000;8,8;2,8
Verdal - Reppe;SN70150;11.2000;3,7;3,7
Verdal - Reppe;SN70150;12.2000;-1,8;1,2
Verdal - Reppe;SN70150;01.2001;-1;3,5
Verdal - Reppe;SN70150;02.2001;-6,4;-2,4
Verdal - Reppe;SN70150;03.2001;-3,4;-2,4
Verdal - Reppe;SN70150;04.2001;3,8;0,8
Verdal - Reppe;SN70150;05.2001;7,8;-0,7
Verdal - Reppe;SN70150;06.2001;11,4;-1,1
Verdal - Reppe;SN70150;07.2001;14,4;0,9
Verdal - Reppe;SN70150;08.2001;13,7;0,7
