Navn;Stasjon;Tid(norsk normaltid);Homogenisert middeltemperatur (mnd);Homogenisert middeltemperatur, avvik fra normalen 1961-1990 (mnd)
Berkåk - Lyngholt;SN66730;06.1934;10,1;0
Berkåk - Lyngholt;SN66730;07.1934;13,5;2,1
Berkåk - Lyngholt;SN66730;08.1934;13;2,3
Berkåk - Lyngholt;SN66730;09.1934;10,8;4,3
Berkåk - Lyngholt;SN66730;10.1934;3,4;0,4
Berkåk - Lyngholt;SN66730;11.1934;-1,5;1,1
Berkåk - Lyngholt;SN66730;12.1934;-1,4;3,8
Berkåk - Lyngholt;SN66730;01.1935;-4,5;1,6
Berkåk - Lyngholt;SN66730;02.1935;-3,4;2
Berkåk - Lyngholt;SN66730;03.1935;-4;-1,3
Berkåk - Lyngholt;SN66730;04.1935;0,5;-0,2
Berkåk - Lyngholt;SN66730;05.1935;3,4;-3,2
Berkåk - Lyngholt;SN66730;06.1935;10,5;0,4
Berkåk - Lyngholt;SN66730;07.1935;11,7;0,3
Berkåk - Lyngholt;SN66730;08.1935;11,5;0,8
Berkåk - Lyngholt;SN66730;09.1935;6,3;-0,2
Berkåk - Lyngholt;SN66730;10.1935;1,2;-1,8
Berkåk - Lyngholt;SN66730;11.1935;0,4;3
Berkåk - Lyngholt;SN66730;12.1935;-5,2;0
Berkåk - Lyngholt;SN66730;01.1936;-6,4;-0,3
Berkåk - Lyngholt;SN66730;02.1936;-7,7;-2,3
Berkåk - Lyngholt;SN66730;03.1936;-2,1;0,6
Berkåk - Lyngholt;SN66730;04.1936;-0,3;-1
Berkåk - Lyngholt;SN66730;05.1936;6,8;0,2
Berkåk - Lyngholt;SN66730;06.1936;12,3;2,2
Berkåk - Lyngholt;SN66730;07.1936;13,9;2,5
Berkåk - Lyngholt;SN66730;08.1936;11,4;0,7
Berkåk - Lyngholt;SN66730;09.1936;6,5;0
Berkåk - Lyngholt;SN66730;10.1936;0,8;-2,2
Berkåk - Lyngholt;SN66730;11.1936;-1,6;1
Berkåk - Lyngholt;SN66730;12.1936;-1,2;4
Berkåk - Lyngholt;SN66730;01.1937;-5,6;0,5
Berkåk - Lyngholt;SN66730;02.1937;-9,1;-3,7
Berkåk - Lyngholt;SN66730;03.1937;-5,4;-2,7
Berkåk - Lyngholt;SN66730;04.1937;3,8;3,1
Berkåk - Lyngholt;SN66730;05.1937;9,1;2,5
Berkåk - Lyngholt;SN66730;06.1937;10,6;0,5
Berkåk - Lyngholt;SN66730;07.1937;16,1;4,7
Berkåk - Lyngholt;SN66730;08.1937;14,2;3,5
Berkåk - Lyngholt;SN66730;09.1937;6,9;0,4
Berkåk - Lyngholt;SN66730;10.1937;5,2;2,2
Berkåk - Lyngholt;SN66730;11.1937;-4,2;-1,6
Berkåk - Lyngholt;SN66730;12.1937;-9;-3,8
Berkåk - Lyngholt;SN66730;01.1938;-4,7;1,4
Berkåk - Lyngholt;SN66730;02.1938;-2,3;3,1
Berkåk - Lyngholt;SN66730;03.1938;0,3;3
Berkåk - Lyngholt;SN66730;04.1938;0,3;-0,4
Berkåk - Lyngholt;SN66730;05.1938;5;-1,6
Berkåk - Lyngholt;SN66730;06.1938;9,3;-0,8
Berkåk - Lyngholt;SN66730;07.1938;13,7;2,3
Berkåk - Lyngholt;SN66730;08.1938;12,3;1,6
Berkåk - Lyngholt;SN66730;09.1938;8;1,5
Berkåk - Lyngholt;SN66730;10.1938;3,9;0,9
Berkåk - Lyngholt;SN66730;11.1938;0,6;3,2
Berkåk - Lyngholt;SN66730;12.1938;-4;1,2
Berkåk - Lyngholt;SN66730;01.1939;-7,6;-1,5
Berkåk - Lyngholt;SN66730;02.1939;-1,3;4,1
Berkåk - Lyngholt;SN66730;03.1939;-3,2;-0,5
Berkåk - Lyngholt;SN66730;04.1939;0,6;-0,1
Berkåk - Lyngholt;SN66730;05.1939;5,3;-1,3
Berkåk - Lyngholt;SN66730;06.1939;9,2;-0,9
Berkåk - Lyngholt;SN66730;07.1939;12,8;1,4
Berkåk - Lyngholt;SN66730;08.1939;13,7;3
Berkåk - Lyngholt;SN66730;09.1939;8;1,5
Berkåk - Lyngholt;SN66730;10.1939;0,3;-2,7
Berkåk - Lyngholt;SN66730;11.1939;-1,8;0,8
Berkåk - Lyngholt;SN66730;12.1939;-6,6;-1,4
Berkåk - Lyngholt;SN66730;01.1940;-10,2;-4,1
Berkåk - Lyngholt;SN66730;02.1940;-12,4;-7
Berkåk - Lyngholt;SN66730;03.1940;-6,3;-3,6
Berkåk - Lyngholt;SN66730;04.1940;-0,1;-0,8
Berkåk - Lyngholt;SN66730;05.1940;8,1;1,5
Berkåk - Lyngholt;SN66730;06.1940;10,8;0,7
Berkåk - Lyngholt;SN66730;07.1940;11,5;0,1
Berkåk - Lyngholt;SN66730;08.1940;8,9;-1,8
Berkåk - Lyngholt;SN66730;09.1940;5,3;-1,2
Berkåk - Lyngholt;SN66730;10.1940;2,9;-0,1
Berkåk - Lyngholt;SN66730;11.1940;-1,9;0,7
Berkåk - Lyngholt;SN66730;12.1940;-6,1;-0,9
Berkåk - Lyngholt;SN66730;01.1941;-11,2;-5,1
Berkåk - Lyngholt;SN66730;02.1941;-9,1;-3,7
Berkåk - Lyngholt;SN66730;03.1941;-4,6;-1,9
Berkåk - Lyngholt;SN66730;04.1941;-0,6;-1,3
Berkåk - Lyngholt;SN66730;05.1941;5;-1,6
Berkåk - Lyngholt;SN66730;06.1941;9,6;-0,5
Berkåk - Lyngholt;SN66730;07.1941;15,6;4,2
Berkåk - Lyngholt;SN66730;08.1941;9,9;-0,8
Berkåk - Lyngholt;SN66730;09.1941;6,9;0,4
Berkåk - Lyngholt;SN66730;10.1941;0,3;-2,7
Berkåk - Lyngholt;SN66730;11.1941;-2,5;0,1
Berkåk - Lyngholt;SN66730;12.1941;-5;0,2
Berkåk - Lyngholt;SN66730;01.1942;-13,2;-7,1
Berkåk - Lyngholt;SN66730;02.1942;-9,4;-4
Berkåk - Lyngholt;SN66730;03.1942;-6,9;-4,2
Berkåk - Lyngholt;SN66730;04.1942;1,7;1
Berkåk - Lyngholt;SN66730;05.1942;4,7;-1,9
Berkåk - Lyngholt;SN66730;06.1942;8;-2,1
Berkåk - Lyngholt;SN66730;07.1942;10,5;-0,9
Berkåk - Lyngholt;SN66730;08.1942;11,3;0,6
Berkåk - Lyngholt;SN66730;09.1942;6,6;0,1
Berkåk - Lyngholt;SN66730;10.1942;2,5;-0,5
Berkåk - Lyngholt;SN66730;11.1942;-0,6;2
Berkåk - Lyngholt;SN66730;12.1942;-3,6;1,6
Berkåk - Lyngholt;SN66730;01.1943;-7,5;-1,4
Berkåk - Lyngholt;SN66730;02.1943;-2,5;2,9
Berkåk - Lyngholt;SN66730;03.1943;0,5;3,2
Berkåk - Lyngholt;SN66730;04.1943;1,4;0,7
Berkåk - Lyngholt;SN66730;05.1943;6,1;-0,5
Berkåk - Lyngholt;SN66730;06.1943;10,5;0,4
Berkåk - Lyngholt;SN66730;07.1943;11,8;0,4
Berkåk - Lyngholt;SN66730;08.1943;9,3;-1,4
Berkåk - Lyngholt;SN66730;09.1943;7,2;0,7
Berkåk - Lyngholt;SN66730;10.1943;5;2
Berkåk - Lyngholt;SN66730;11.1943;-2,7;-0,1
Berkåk - Lyngholt;SN66730;12.1943;-2,9;2,3
Berkåk - Lyngholt;SN66730;01.1944;-4,4;1,7
Berkåk - Lyngholt;SN66730;02.1944;-4;1,4
Berkåk - Lyngholt;SN66730;03.1944;-4;-1,3
Berkåk - Lyngholt;SN66730;04.1944;-0,7;-1,4
Berkåk - Lyngholt;SN66730;05.1944;2,4;-4,2
Berkåk - Lyngholt;SN66730;06.1944;8,3;-1,8
Berkåk - Lyngholt;SN66730;07.1944;13,3;1,9
Berkåk - Lyngholt;SN66730;08.1944;11,7;1
Berkåk - Lyngholt;SN66730;09.1944;6,8;0,3
Berkåk - Lyngholt;SN66730;10.1944;4,4;1,4
Berkåk - Lyngholt;SN66730;11.1944;-2,8;-0,2
Berkåk - Lyngholt;SN66730;12.1944;-2,2;3
Berkåk - Lyngholt;SN66730;01.1945;-10,1;-4
Berkåk - Lyngholt;SN66730;02.1945;-3,6;1,8
Berkåk - Lyngholt;SN66730;03.1945;0,5;3,2
Berkåk - Lyngholt;SN66730;04.1945;2;1,3
Berkåk - Lyngholt;SN66730;05.1945;5,7;-0,9
Berkåk - Lyngholt;SN66730;06.1945;10,5;0,4
Berkåk - Lyngholt;SN66730;07.1945;13,9;2,5
Berkåk - Lyngholt;SN66730;08.1945;12,5;1,8
Berkåk - Lyngholt;SN66730;09.1945;6,8;0,3
Berkåk - Lyngholt;SN66730;10.1945;2,7;-0,3
Berkåk - Lyngholt;SN66730;11.1945;-1,2;1,4
Berkåk - Lyngholt;SN66730;12.1945;-5,3;-0,1
Berkåk - Lyngholt;SN66730;01.1946;-7,2;-1,1
Berkåk - Lyngholt;SN66730;02.1946;-8,5;-3,1
Berkåk - Lyngholt;SN66730;03.1946;-3,2;-0,5
Berkåk - Lyngholt;SN66730;04.1946;2,4;1,7
Berkåk - Lyngholt;SN66730;05.1946;6,6;0
Berkåk - Lyngholt;SN66730;06.1946;10,1;0
Berkåk - Lyngholt;SN66730;07.1946;13,4;2
Berkåk - Lyngholt;SN66730;08.1946;11,4;0,7
Berkåk - Lyngholt;SN66730;09.1946;7,5;1
Berkåk - Lyngholt;SN66730;10.1946;2,3;-0,7
Berkåk - Lyngholt;SN66730;11.1946;-0,6;2
Berkåk - Lyngholt;SN66730;12.1946;-3,1;2,1
Berkåk - Lyngholt;SN66730;01.1947;-6,2;-0,1
Berkåk - Lyngholt;SN66730;02.1947;-13,2;-7,8
Berkåk - Lyngholt;SN66730;03.1947;-7,8;-5,1
Berkåk - Lyngholt;SN66730;04.1947;1;0,3
Berkåk - Lyngholt;SN66730;05.1947;8,6;2
Berkåk - Lyngholt;SN66730;06.1947;11,2;1,1
Berkåk - Lyngholt;SN66730;07.1947;13,2;1,8
Berkåk - Lyngholt;SN66730;08.1947;12,8;2,1
Berkåk - Lyngholt;SN66730;09.1947;8,4;1,9
Berkåk - Lyngholt;SN66730;10.1947;2;-1
Berkåk - Lyngholt;SN66730;11.1947;-5,4;-2,8
Berkåk - Lyngholt;SN66730;12.1947;-5,9;-0,7
Berkåk - Lyngholt;SN66730;01.1948;-9,3;-3,2
Berkåk - Lyngholt;SN66730;02.1948;-3,9;1,5
Berkåk - Lyngholt;SN66730;03.1948;0,6;3,3
Berkåk - Lyngholt;SN66730;04.1948;3,3;2,6
Berkåk - Lyngholt;SN66730;05.1948;6,6;0
Berkåk - Lyngholt;SN66730;06.1948;8,8;-1,3
Berkåk - Lyngholt;SN66730;07.1948;13,8;2,4
Berkåk - Lyngholt;SN66730;08.1948;9,2;-1,5
Berkåk - Lyngholt;SN66730;09.1948;6,8;0,3
Berkåk - Lyngholt;SN66730;10.1948;0,8;-2,2
Berkåk - Lyngholt;SN66730;11.1948;-1,1;1,5
Berkåk - Lyngholt;SN66730;12.1948;-0,1;5,1
Berkåk - Lyngholt;SN66730;01.1949;-3,3;2,8
Berkåk - Lyngholt;SN66730;02.1949;-2,4;3
Berkåk - Lyngholt;SN66730;03.1949;-4;-1,3
Berkåk - Lyngholt;SN66730;04.1949;2,5;1,8
Berkåk - Lyngholt;SN66730;05.1949;7,4;0,8
Berkåk - Lyngholt;SN66730;06.1949;9,5;-0,6
Berkåk - Lyngholt;SN66730;07.1949;10,9;-0,5
Berkåk - Lyngholt;SN66730;08.1949;10,3;-0,4
Berkåk - Lyngholt;SN66730;09.1949;10,6;4,1
Berkåk - Lyngholt;SN66730;10.1949;3,4;0,4
Berkåk - Lyngholt;SN66730;11.1949;0;2,6
Berkåk - Lyngholt;SN66730;12.1949;-4,5;0,7
Berkåk - Lyngholt;SN66730;01.1950;-6,9;-0,8
Berkåk - Lyngholt;SN66730;02.1950;-4,4;1
Berkåk - Lyngholt;SN66730;03.1950;-1,1;1,6
Berkåk - Lyngholt;SN66730;04.1950;2,1;1,4
Berkåk - Lyngholt;SN66730;05.1950;5,9;-0,7
Berkåk - Lyngholt;SN66730;06.1950;10,1;0
Berkåk - Lyngholt;SN66730;07.1950;12;0,6
Berkåk - Lyngholt;SN66730;08.1950;13,3;2,6
Berkåk - Lyngholt;SN66730;09.1950;6,8;0,3
Berkåk - Lyngholt;SN66730;10.1950;4;1
Berkåk - Lyngholt;SN66730;11.1950;-2,7;-0,1
Berkåk - Lyngholt;SN66730;12.1950;-6,6;-1,4
Berkåk - Lyngholt;SN66730;01.1951;-9;-2,9
Berkåk - Lyngholt;SN66730;02.1951;-4,9;0,5
Berkåk - Lyngholt;SN66730;03.1951;-6;-3,3
Berkåk - Lyngholt;SN66730;04.1951;0,2;-0,5
Berkåk - Lyngholt;SN66730;05.1951;4;-2,6
Berkåk - Lyngholt;SN66730;06.1951;8,3;-1,8
Berkåk - Lyngholt;SN66730;07.1951;9,9;-1,5
Berkåk - Lyngholt;SN66730;08.1951;12,8;2,1
Berkåk - Lyngholt;SN66730;09.1951;8,6;2,1
Berkåk - Lyngholt;SN66730;10.1951;4,2;1,2
Berkåk - Lyngholt;SN66730;11.1951;-1,4;1,2
Berkåk - Lyngholt;SN66730;12.1951;-1,5;3,7
Berkåk - Lyngholt;SN66730;01.1952;-9,1;-3
Berkåk - Lyngholt;SN66730;02.1952;-4,6;0,8
Berkåk - Lyngholt;SN66730;03.1952;-4,5;-1,8
Berkåk - Lyngholt;SN66730;04.1952;3,7;3
Berkåk - Lyngholt;SN66730;05.1952;6,3;-0,3
Berkåk - Lyngholt;SN66730;06.1952;8,2;-1,9
Berkåk - Lyngholt;SN66730;07.1952;11;-0,4
Berkåk - Lyngholt;SN66730;08.1952;9,4;-1,3
Berkåk - Lyngholt;SN66730;09.1952;3,7;-2,8
Berkåk - Lyngholt;SN66730;10.1952;0,9;-2,1
Berkåk - Lyngholt;SN66730;11.1952;-5;-2,4
Berkåk - Lyngholt;SN66730;12.1952;-6,4;-1,2
Berkåk - Lyngholt;SN66730;01.1953;-5,1;1
Berkåk - Lyngholt;SN66730;02.1953;-7,1;-1,7
Berkåk - Lyngholt;SN66730;03.1953;0,7;3,4
Berkåk - Lyngholt;SN66730;04.1953;1,6;0,9
Berkåk - Lyngholt;SN66730;05.1953;6,2;-0,4
Berkåk - Lyngholt;SN66730;06.1953;14,5;4,4
Berkåk - Lyngholt;SN66730;07.1953;12,2;0,8
Berkåk - Lyngholt;SN66730;08.1953;11,1;0,4
Berkåk - Lyngholt;SN66730;09.1953;7,2;0,7
Berkåk - Lyngholt;SN66730;10.1953;5,5;2,5
Berkåk - Lyngholt;SN66730;11.1953;0,6;3,2
Berkåk - Lyngholt;SN66730;12.1953;-2,9;2,3
Berkåk - Lyngholt;SN66730;01.1954;-7,4;-1,3
Berkåk - Lyngholt;SN66730;02.1954;-8,8;-3,4
Berkåk - Lyngholt;SN66730;03.1954;-2,3;0,4
Berkåk - Lyngholt;SN66730;04.1954;0,2;-0,5
Berkåk - Lyngholt;SN66730;05.1954;9,2;2,6
Berkåk - Lyngholt;SN66730;06.1954;9,1;-1
Berkåk - Lyngholt;SN66730;07.1954;12;0,6
Berkåk - Lyngholt;SN66730;08.1954;10,9;0,2
Berkåk - Lyngholt;SN66730;09.1954;6,2;-0,3
Berkåk - Lyngholt;SN66730;10.1954;1,6;-1,4
Berkåk - Lyngholt;SN66730;11.1954;-2;0,6
Berkåk - Lyngholt;SN66730;12.1954;-3,3;1,9
Berkåk - Lyngholt;SN66730;01.1955;-5,7;0,4
Berkåk - Lyngholt;SN66730;02.1955;-8,8;-3,4
Berkåk - Lyngholt;SN66730;03.1955;-4,9;-2,2
Berkåk - Lyngholt;SN66730;04.1955;-0,7;-1,4
Berkåk - Lyngholt;SN66730;05.1955;3,4;-3,2
Berkåk - Lyngholt;SN66730;06.1955;8,1;-2
Berkåk - Lyngholt;SN66730;07.1955;13,8;2,4
Berkåk - Lyngholt;SN66730;08.1955;12,8;2,1
Berkåk - Lyngholt;SN66730;09.1955;7,6;1,1
Berkåk - Lyngholt;SN66730;10.1955;0,8;-2,2
Berkåk - Lyngholt;SN66730;11.1955;-0,7;1,9
Berkåk - Lyngholt;SN66730;12.1955;-7,9;-2,7
Berkåk - Lyngholt;SN66730;01.1956;-7,8;-1,7
Berkåk - Lyngholt;SN66730;02.1956;-9,3;-3,9
Berkåk - Lyngholt;SN66730;03.1956;-2,3;0,4
Berkåk - Lyngholt;SN66730;04.1956;-0,1;-0,8
Berkåk - Lyngholt;SN66730;05.1956;6,5;-0,1
Berkåk - Lyngholt;SN66730;06.1956;8,5;-1,6
Berkåk - Lyngholt;SN66730;07.1956;11,6;0,2
Berkåk - Lyngholt;SN66730;08.1956;8,7;-2
Berkåk - Lyngholt;SN66730;09.1956;7,4;0,9
Berkåk - Lyngholt;SN66730;10.1956;2,1;-0,9
Berkåk - Lyngholt;SN66730;11.1956;-3;-0,4
Berkåk - Lyngholt;SN66730;12.1956;-3,6;1,6
Berkåk - Lyngholt;SN66730;01.1957;-3,2;2,9
Berkåk - Lyngholt;SN66730;02.1957;-6,2;-0,8
Berkåk - Lyngholt;SN66730;03.1957;-3;-0,3
Berkåk - Lyngholt;SN66730;04.1957;0,8;0,1
Berkåk - Lyngholt;SN66730;05.1957;4,9;-1,7
Berkåk - Lyngholt;SN66730;06.1957;7,2;-2,9
Berkåk - Lyngholt;SN66730;07.1957;12,8;1,4
Berkåk - Lyngholt;SN66730;08.1957;10,4;-0,3
Berkåk - Lyngholt;SN66730;09.1957;5,5;-1
Berkåk - Lyngholt;SN66730;10.1957;2,9;-0,1
Berkåk - Lyngholt;SN66730;11.1957;-1;1,6
Berkåk - Lyngholt;SN66730;12.1957;-4,5;0,7
Berkåk - Lyngholt;SN66730;01.1958;-8,2;-2,1
Berkåk - Lyngholt;SN66730;02.1958;-10,2;-4,8
Berkåk - Lyngholt;SN66730;03.1958;-9,4;-6,7
Berkåk - Lyngholt;SN66730;04.1958;0,3;-0,4
Berkåk - Lyngholt;SN66730;05.1958;4,3;-2,3
Berkåk - Lyngholt;SN66730;06.1958;9,3;-0,8
Berkåk - Lyngholt;SN66730;07.1958;11;-0,4
Berkåk - Lyngholt;SN66730;08.1958;12;1,3
Berkåk - Lyngholt;SN66730;09.1958;9,2;2,7
Berkåk - Lyngholt;SN66730;10.1958;5,1;2,1
Berkåk - Lyngholt;SN66730;11.1958;1,3;3,9
Berkåk - Lyngholt;SN66730;12.1958;-6,9;-1,7
Berkåk - Lyngholt;SN66730;01.1959;-8,7;-2,6
Berkåk - Lyngholt;SN66730;02.1959;-2,6;2,8
Berkåk - Lyngholt;SN66730;03.1959;0,5;3,2
Berkåk - Lyngholt;SN66730;04.1959;2,6;1,9
Berkåk - Lyngholt;SN66730;05.1959;6,2;-0,4
Berkåk - Lyngholt;SN66730;06.1959;10,6;0,5
Berkåk - Lyngholt;SN66730;07.1959;12,7;1,3
Berkåk - Lyngholt;SN66730;08.1959;12,1;1,4
Berkåk - Lyngholt;SN66730;09.1959;6,9;0,4
Berkåk - Lyngholt;SN66730;10.1959;3,3;0,3
Berkåk - Lyngholt;SN66730;11.1959;1,2;3,8
Berkåk - Lyngholt;SN66730;12.1959;-3,4;1,8
Berkåk - Lyngholt;SN66730;01.1960;-9,4;-3,3
Berkåk - Lyngholt;SN66730;02.1960;-7,2;-1,8
Berkåk - Lyngholt;SN66730;03.1960;-0,7;2
Berkåk - Lyngholt;SN66730;04.1960;1,9;1,2
Berkåk - Lyngholt;SN66730;05.1960;7,4;0,8
Berkåk - Lyngholt;SN66730;06.1960;11,1;1
Berkåk - Lyngholt;SN66730;07.1960;12;0,6
Berkåk - Lyngholt;SN66730;08.1960;11,6;0,9
Berkåk - Lyngholt;SN66730;09.1960;7,9;1,4
Berkåk - Lyngholt;SN66730;10.1960;-0,5;-3,5
Berkåk - Lyngholt;SN66730;11.1960;-2,5;0,1
Berkåk - Lyngholt;SN66730;12.1960;-6,1;-0,9
Berkåk - Lyngholt;SN66730;01.1961;-7,1;-1
Berkåk - Lyngholt;SN66730;02.1961;-1,8;3,6
Berkåk - Lyngholt;SN66730;03.1961;-0,2;2,5
Berkåk - Lyngholt;SN66730;04.1961;0,8;0,1
Berkåk - Lyngholt;SN66730;05.1961;5,7;-0,9
Berkåk - Lyngholt;SN66730;06.1961;10,7;0,6
Berkåk - Lyngholt;SN66730;07.1961;11,2;-0,2
Berkåk - Lyngholt;SN66730;08.1961;9,8;-0,9
Berkåk - Lyngholt;SN66730;09.1961;9,2;2,7
Berkåk - Lyngholt;SN66730;10.1961;6,9;3,9
Berkåk - Lyngholt;SN66730;11.1961;0,1;2,7
Berkåk - Lyngholt;SN66730;12.1961;-6,7;-1,5
Berkåk - Lyngholt;SN66730;01.1962;-4,5;1,6
Berkåk - Lyngholt;SN66730;02.1962;-4,3;1,1
Berkåk - Lyngholt;SN66730;03.1962;-7,3;-4,6
Berkåk - Lyngholt;SN66730;04.1962;0,6;-0,1
Berkåk - Lyngholt;SN66730;05.1962;4,4;-2,2
Berkåk - Lyngholt;SN66730;06.1962;7,7;-2,4
Berkåk - Lyngholt;SN66730;07.1962;9,8;-1,6
Berkåk - Lyngholt;SN66730;08.1962;9,6;-1,1
Berkåk - Lyngholt;SN66730;09.1962;6,6;0,1
Berkåk - Lyngholt;SN66730;10.1962;4;1
Berkåk - Lyngholt;SN66730;11.1962;-3,7;-1,1
Berkåk - Lyngholt;SN66730;12.1962;-6,5;-1,3
Berkåk - Lyngholt;SN66730;01.1963;-7,2;-1,1
Berkåk - Lyngholt;SN66730;02.1963;-9,9;-4,5
Berkåk - Lyngholt;SN66730;03.1963;-4;-1,3
Berkåk - Lyngholt;SN66730;04.1963;2,7;2
Berkåk - Lyngholt;SN66730;05.1963;8,8;2,2
Berkåk - Lyngholt;SN66730;06.1963;11,3;1,2
Berkåk - Lyngholt;SN66730;07.1963;11;-0,4
Berkåk - Lyngholt;SN66730;08.1963;12,4;1,7
Berkåk - Lyngholt;SN66730;09.1963;7,1;0,6
Berkåk - Lyngholt;SN66730;10.1963;3,9;0,9
Berkåk - Lyngholt;SN66730;11.1963;-2,9;-0,3
Berkåk - Lyngholt;SN66730;12.1963;-3;2,2
Berkåk - Lyngholt;SN66730;01.1964;-2,8;3,3
Berkåk - Lyngholt;SN66730;02.1964;-3,7;1,7
Berkåk - Lyngholt;SN66730;03.1964;-2,3;0,4
Berkåk - Lyngholt;SN66730;04.1964;2,7;2
Berkåk - Lyngholt;SN66730;05.1964;7,6;1
Berkåk - Lyngholt;SN66730;06.1964;9,2;-0,9
Berkåk - Lyngholt;SN66730;07.1964;10,7;-0,7
Berkåk - Lyngholt;SN66730;08.1964;9,9;-0,8
Berkåk - Lyngholt;SN66730;09.1964;5,7;-0,8
Berkåk - Lyngholt;SN66730;10.1964;3,5;0,5
Berkåk - Lyngholt;SN66730;11.1964;-2;0,6
Berkåk - Lyngholt;SN66730;12.1964;-4,5;0,7
Berkåk - Lyngholt;SN66730;01.1965;-6,7;-0,6
Berkåk - Lyngholt;SN66730;02.1965;-3,7;1,7
Berkåk - Lyngholt;SN66730;03.1965;-4;-1,3
Berkåk - Lyngholt;SN66730;04.1965;2,1;1,4
Berkåk - Lyngholt;SN66730;05.1965;4,8;-1,8
Berkåk - Lyngholt;SN66730;06.1965;10,2;0,1
Berkåk - Lyngholt;SN66730;07.1965;9,5;-1,9
Berkåk - Lyngholt;SN66730;08.1965;10;-0,7
Berkåk - Lyngholt;SN66730;09.1965;8,3;1,8
Berkåk - Lyngholt;SN66730;10.1965;4,2;1,2
Berkåk - Lyngholt;SN66730;11.1965;-5,1;-2,5
Berkåk - Lyngholt;SN66730;12.1965;-10,4;-5,2
Berkåk - Lyngholt;SN66730;01.1966;-10,7;-4,6
Berkåk - Lyngholt;SN66730;02.1966;-11;-5,6
Berkåk - Lyngholt;SN66730;03.1966;-3,4;-0,7
Berkåk - Lyngholt;SN66730;04.1966;-2,4;-3,1
Berkåk - Lyngholt;SN66730;05.1966;5,6;-1
Berkåk - Lyngholt;SN66730;06.1966;13;2,9
Berkåk - Lyngholt;SN66730;07.1966;11;-0,4
Berkåk - Lyngholt;SN66730;08.1966;10,7;0
Berkåk - Lyngholt;SN66730;09.1966;5,6;-0,9
Berkåk - Lyngholt;SN66730;10.1966;2,3;-0,7
Berkåk - Lyngholt;SN66730;11.1966;-2,8;-0,2
Berkåk - Lyngholt;SN66730;12.1966;-4,9;0,3
Berkåk - Lyngholt;SN66730;01.1967;-8,3;-2,2
Berkåk - Lyngholt;SN66730;02.1967;-3,8;1,6
Berkåk - Lyngholt;SN66730;03.1967;-0,4;2,3
Berkåk - Lyngholt;SN66730;04.1967;0,1;-0,6
Berkåk - Lyngholt;SN66730;05.1967;5,8;-0,8
Berkåk - Lyngholt;SN66730;06.1967;9,2;-0,9
Berkåk - Lyngholt;SN66730;07.1967;11,6;0,2
Berkåk - Lyngholt;SN66730;08.1967;10,7;0
Berkåk - Lyngholt;SN66730;09.1967;8,7;2,2
Berkåk - Lyngholt;SN66730;10.1967;2,6;-0,4
Berkåk - Lyngholt;SN66730;11.1967;0,8;3,4
Berkåk - Lyngholt;SN66730;12.1967;-6,1;-0,9
Berkåk - Lyngholt;SN66730;01.1968;-7;-0,9
Berkåk - Lyngholt;SN66730;02.1968;-5,8;-0,4
Berkåk - Lyngholt;SN66730;03.1968;-2,3;0,4
Berkåk - Lyngholt;SN66730;04.1968;1,5;0,8
Berkåk - Lyngholt;SN66730;05.1968;4;-2,6
Berkåk - Lyngholt;SN66730;06.1968;11,5;1,4
Berkåk - Lyngholt;SN66730;07.1968;11,1;-0,3
Berkåk - Lyngholt;SN66730;08.1968;11,1;0,4
Berkåk - Lyngholt;SN66730;09.1968;8,2;1,7
Berkåk - Lyngholt;SN66730;10.1968;0,8;-2,2
Berkåk - Lyngholt;SN66730;11.1968;-5,3;-2,7
Berkåk - Lyngholt;SN66730;12.1968;-5,3;-0,1
Berkåk - Lyngholt;SN66730;01.1969;-5,5;0,6
Berkåk - Lyngholt;SN66730;02.1969;-9,3;-3,9
Berkåk - Lyngholt;SN66730;03.1969;-5;-2,3
Berkåk - Lyngholt;SN66730;04.1969;2,3;1,6
Berkåk - Lyngholt;SN66730;05.1969;7;0,4
Berkåk - Lyngholt;SN66730;06.1969;12,6;2,5
Berkåk - Lyngholt;SN66730;07.1969;12;0,6
Berkåk - Lyngholt;SN66730;08.1969;15,4;4,7
Berkåk - Lyngholt;SN66730;09.1969;6,5;0
Berkåk - Lyngholt;SN66730;10.1969;3,7;0,7
Berkåk - Lyngholt;SN66730;11.1969;-5,3;-2,7
Berkåk - Lyngholt;SN66730;12.1969;-6,2;-1
Berkåk - Lyngholt;SN66730;01.1970;-8,5;-2,4
Berkåk - Lyngholt;SN66730;02.1970;-10,4;-5
Berkåk - Lyngholt;SN66730;03.1970;-3,7;-1
Berkåk - Lyngholt;SN66730;04.1970;-0,8;-1,5
Berkåk - Lyngholt;SN66730;05.1970;7,6;1
Berkåk - Lyngholt;SN66730;06.1970;13,2;3,1
Berkåk - Lyngholt;SN66730;07.1970;10,7;-0,7
Berkåk - Lyngholt;SN66730;08.1970;11,7;1
Berkåk - Lyngholt;SN66730;09.1970;6,6;0,1
Berkåk - Lyngholt;SN66730;10.1970;3,1;0,1
Berkåk - Lyngholt;SN66730;11.1970;-4,3;-1,7
Berkåk - Lyngholt;SN66730;12.1970;-2,8;2,4
Berkåk - Lyngholt;SN66730;01.1971;-3,6;2,5
Berkåk - Lyngholt;SN66730;02.1971;-3,1;2,3
Berkåk - Lyngholt;SN66730;03.1971;-4;-1,3
Berkåk - Lyngholt;SN66730;04.1971;0,9;0,2
